Delivery Date,Delivery Hour,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,DayStatus,Temperature in F,Load in Houston,Settlement Point Price
1/14/2015,19,N,LZ_HOUSTON,LZ,Weekday,43,12909.36,29.82
1/14/2015,20,N,LZ_HOUSTON,LZ,Weekday,43,12786.24,28.06
1/14/2015,21,N,LZ_HOUSTON,LZ,Weekday,43,12549.79,26.78
1/14/2015,22,N,LZ_HOUSTON,LZ,Weekday,43,12045.14,25.2
1/14/2015,23,N,LZ_HOUSTON,LZ,Weekday,42,11331.63,23.85
1/14/2015,24,N,LZ_HOUSTON,LZ,Weekday,42,10708.07,22.97
1/15/2015,1,N,LZ_HOUSTON,LZ,Weekday,42,10323.3,22.94
1/15/2015,2,N,LZ_HOUSTON,LZ,Weekday,42,10166.48,22.19
1/15/2015,3,N,LZ_HOUSTON,LZ,Weekday,42,10107.97,21.8
1/15/2015,4,N,LZ_HOUSTON,LZ,Weekday,42,10176.56,21.58
1/15/2015,5,N,LZ_HOUSTON,LZ,Weekday,41,10480.22,22
1/15/2015,6,N,LZ_HOUSTON,LZ,Weekday,41,11235.35,23.73
1/15/2015,7,N,LZ_HOUSTON,LZ,Weekday,41,12201.86,27.1
1/15/2015,8,N,LZ_HOUSTON,LZ,Weekday,41,12441.63,26.56
1/15/2015,9,N,LZ_HOUSTON,LZ,Weekday,41,12278.51,24.58
1/15/2015,10,N,LZ_HOUSTON,LZ,Weekday,41,12190.49,27.17
1/15/2015,11,N,LZ_HOUSTON,LZ,Weekday,43,11995.54,24.45
1/15/2015,12,N,LZ_HOUSTON,LZ,Weekday,45,11710.64,23.84
1/15/2015,13,N,LZ_HOUSTON,LZ,Weekday,47,11308.5,23.52
1/15/2015,14,N,LZ_HOUSTON,LZ,Weekday,49,10934.86,22.68
1/15/2015,15,N,LZ_HOUSTON,LZ,Weekday,50,10583.92,21.97
1/15/2015,16,N,LZ_HOUSTON,LZ,Weekday,51,10443.12,21.88
1/15/2015,17,N,LZ_HOUSTON,LZ,Weekday,50,10481.18,22.07
1/15/2015,18,N,LZ_HOUSTON,LZ,Weekday,48,10919.03,24.19
1/15/2015,19,N,LZ_HOUSTON,LZ,Weekday,47,11624.06,28.88
1/15/2015,20,N,LZ_HOUSTON,LZ,Weekday,46,11742.35,29.57
1/15/2015,21,N,LZ_HOUSTON,LZ,Weekday,46,11680.76,30.45
1/15/2015,22,N,LZ_HOUSTON,LZ,Weekday,46,11377.15,27.77
1/15/2015,23,N,LZ_HOUSTON,LZ,Weekday,45,10854.26,24.92
1/15/2015,24,N,LZ_HOUSTON,LZ,Weekday,44,10351.96,23.68
1/16/2015,1,N,LZ_HOUSTON,LZ,Weekday,42,10085.96,25.25
1/16/2015,2,N,LZ_HOUSTON,LZ,Weekday,42,10026.29,24.6
1/16/2015,3,N,LZ_HOUSTON,LZ,Weekday,42,10062.47,24.72
1/16/2015,4,N,LZ_HOUSTON,LZ,Weekday,42,10241.93,25.23
1/16/2015,5,N,LZ_HOUSTON,LZ,Weekday,41,10655.67,25.32
1/16/2015,6,N,LZ_HOUSTON,LZ,Weekday,40,11519.71,44.61
1/16/2015,7,N,LZ_HOUSTON,LZ,Weekday,39,12470.97,270.8
1/16/2015,8,N,LZ_HOUSTON,LZ,Weekday,41,12721.92,57.62
1/16/2015,9,N,LZ_HOUSTON,LZ,Weekday,43,12376.37,38.34
1/16/2015,10,N,LZ_HOUSTON,LZ,Weekday,45,11910.86,28.6
1/16/2015,11,N,LZ_HOUSTON,LZ,Weekday,49,11403.63,27.15
1/16/2015,12,N,LZ_HOUSTON,LZ,Weekday,52,10891.61,24.55
1/16/2015,13,N,LZ_HOUSTON,LZ,Weekday,55,10419.62,22.7
1/16/2015,14,N,LZ_HOUSTON,LZ,Weekday,56,10126.76,21.72
1/16/2015,15,N,LZ_HOUSTON,LZ,Weekday,56,9902.29,21.23
1/16/2015,16,N,LZ_HOUSTON,LZ,Weekday,57,9707.78,21.06
1/16/2015,17,N,LZ_HOUSTON,LZ,Weekday,54,9641.95,20.76
1/16/2015,18,N,LZ_HOUSTON,LZ,Weekday,51,9920.98,21.56
1/16/2015,19,N,LZ_HOUSTON,LZ,Weekday,48,10595.71,22.43
1/16/2015,20,N,LZ_HOUSTON,LZ,Weekday,48,10727.28,21.77
1/16/2015,21,N,LZ_HOUSTON,LZ,Weekday,48,10762.35,22.06
1/16/2015,22,N,LZ_HOUSTON,LZ,Weekday,48,10637.55,21.44
1/16/2015,23,N,LZ_HOUSTON,LZ,Weekday,47,10354.11,20.86
1/16/2015,24,N,LZ_HOUSTON,LZ,Weekday,46,9934.37,20.41
1/17/2015,1,N,LZ_HOUSTON,LZ,Weekend,45,9589.71,20.15
1/17/2015,2,N,LZ_HOUSTON,LZ,Weekend,45,9380.59,20.03
1/17/2015,3,N,LZ_HOUSTON,LZ,Weekend,45,9233.36,20.15
1/17/2015,4,N,LZ_HOUSTON,LZ,Weekend,46,9176.55,20.65
1/17/2015,5,N,LZ_HOUSTON,LZ,Weekend,45,9306.36,20.85
1/17/2015,6,N,LZ_HOUSTON,LZ,Weekend,43,9638.15,21.2
1/17/2015,7,N,LZ_HOUSTON,LZ,Weekend,42,10127.77,21.69
1/17/2015,8,N,LZ_HOUSTON,LZ,Weekend,45,10436.91,22.48
1/17/2015,9,N,LZ_HOUSTON,LZ,Weekend,47,10531.56,23
1/17/2015,10,N,LZ_HOUSTON,LZ,Weekend,50,10276.88,23.63
1/17/2015,11,N,LZ_HOUSTON,LZ,Weekend,54,9887.44,21.85
1/17/2015,12,N,LZ_HOUSTON,LZ,Weekend,58,9543.32,19.86
1/17/2015,13,N,LZ_HOUSTON,LZ,Weekend,62,9204.17,18.54
1/17/2015,14,N,LZ_HOUSTON,LZ,Weekend,62,8916.86,14.52
1/17/2015,15,N,LZ_HOUSTON,LZ,Weekend,63,8714,13.48
1/17/2015,16,N,LZ_HOUSTON,LZ,Weekend,63,8591.41,12.8
1/17/2015,17,N,LZ_HOUSTON,LZ,Weekend,61,8565.97,15.4
1/17/2015,18,N,LZ_HOUSTON,LZ,Weekend,58,8795.79,21.43
1/17/2015,19,N,LZ_HOUSTON,LZ,Weekend,55,9323.79,24.97
1/17/2015,20,N,LZ_HOUSTON,LZ,Weekend,55,9322.84,23.45
1/17/2015,21,N,LZ_HOUSTON,LZ,Weekend,54,9238.74,23.75
1/17/2015,22,N,LZ_HOUSTON,LZ,Weekend,54,9081.28,25.13
1/17/2015,23,N,LZ_HOUSTON,LZ,Weekend,53,8784.05,24.88
1/17/2015,24,N,LZ_HOUSTON,LZ,Weekend,52,8476.98,23.61
1/18/2015,1,N,LZ_HOUSTON,LZ,Weekend,51,8235.56,23.1
1/18/2015,2,N,LZ_HOUSTON,LZ,Weekend,50,8114.17,22.69
1/18/2015,3,N,LZ_HOUSTON,LZ,Weekend,50,8042.11,22.61
1/18/2015,4,N,LZ_HOUSTON,LZ,Weekend,50,8069.53,22.66
1/18/2015,5,N,LZ_HOUSTON,LZ,Weekend,49,8202.6,22.49
1/18/2015,6,N,LZ_HOUSTON,LZ,Weekend,49,8450.61,23.11
1/18/2015,7,N,LZ_HOUSTON,LZ,Weekend,48,8811.03,22.76
1/18/2015,8,N,LZ_HOUSTON,LZ,Weekend,49,9027.37,23.05
1/18/2015,9,N,LZ_HOUSTON,LZ,Weekend,50,9200.97,22.07
1/18/2015,10,N,LZ_HOUSTON,LZ,Weekend,51,9268.01,21.67
1/18/2015,11,N,LZ_HOUSTON,LZ,Weekend,55,9087.3,21.13
1/18/2015,12,N,LZ_HOUSTON,LZ,Weekend,59,8856.9,20.45
1/18/2015,13,N,LZ_HOUSTON,LZ,Weekend,63,8693.47,19.99
1/18/2015,14,N,LZ_HOUSTON,LZ,Weekend,64,8558.19,19.34
1/18/2015,15,N,LZ_HOUSTON,LZ,Weekend,64,8436.13,18.21
1/18/2015,16,N,LZ_HOUSTON,LZ,Weekend,64,8368.41,17.49
1/18/2015,17,N,LZ_HOUSTON,LZ,Weekend,61,8367.62,17.59
1/18/2015,18,N,LZ_HOUSTON,LZ,Weekend,58,8615.91,19.72
1/18/2015,19,N,LZ_HOUSTON,LZ,Weekend,54,9338.28,20.69
1/18/2015,20,N,LZ_HOUSTON,LZ,Weekend,54,9446.04,19.77
1/18/2015,21,N,LZ_HOUSTON,LZ,Weekend,53,9425.92,19.5
1/18/2015,22,N,LZ_HOUSTON,LZ,Weekend,52,9308.29,19.1
1/18/2015,23,N,LZ_HOUSTON,LZ,Weekend,51,9009.89,18.69
1/18/2015,24,N,LZ_HOUSTON,LZ,Weekend,49,8690.44,17.68
1/19/2015,1,N,LZ_HOUSTON,LZ,Public Holiday,48,8487.5,17.56
1/19/2015,2,N,LZ_HOUSTON,LZ,Public Holiday,48,8403.61,17.71
1/19/2015,3,N,LZ_HOUSTON,LZ,Public Holiday,48,8436.77,18.88
1/19/2015,4,N,LZ_HOUSTON,LZ,Public Holiday,48,8604,19.94
1/19/2015,5,N,LZ_HOUSTON,LZ,Public Holiday,46,9010.99,20.47
1/19/2015,6,N,LZ_HOUSTON,LZ,Public Holiday,45,9744.46,21.27
1/19/2015,7,N,LZ_HOUSTON,LZ,Public Holiday,44,10550.8,23.97
1/19/2015,8,N,LZ_HOUSTON,LZ,Public Holiday,47,10900.81,25.75
1/19/2015,9,N,LZ_HOUSTON,LZ,Public Holiday,49,10885.3,30.41
1/19/2015,10,N,LZ_HOUSTON,LZ,Public Holiday,52,10562.98,26.16
1/19/2015,11,N,LZ_HOUSTON,LZ,Public Holiday,57,10249.3,25.26
1/19/2015,12,N,LZ_HOUSTON,LZ,Public Holiday,61,9998.87,23.47
1/19/2015,13,N,LZ_HOUSTON,LZ,Public Holiday,65,9763.85,22.67
1/19/2015,14,N,LZ_HOUSTON,LZ,Public Holiday,65,9662.27,22.25
1/19/2015,15,N,LZ_HOUSTON,LZ,Public Holiday,66,9604.3,22.75
1/19/2015,16,N,LZ_HOUSTON,LZ,Public Holiday,66,9547.31,22.49
1/19/2015,17,N,LZ_HOUSTON,LZ,Public Holiday,64,9526.18,22.33
1/19/2015,18,N,LZ_HOUSTON,LZ,Public Holiday,61,9660.19,23
1/19/2015,19,N,LZ_HOUSTON,LZ,Public Holiday,58,10155.89,26
1/19/2015,20,N,LZ_HOUSTON,LZ,Public Holiday,57,10131.08,24.12
1/19/2015,21,N,LZ_HOUSTON,LZ,Public Holiday,57,9927.5,23.62
1/19/2015,22,N,LZ_HOUSTON,LZ,Public Holiday,56,9522.62,21.58
1/19/2015,23,N,LZ_HOUSTON,LZ,Public Holiday,55,8909.61,21.06
1/19/2015,24,N,LZ_HOUSTON,LZ,Public Holiday,55,8321.88,20.25
1/20/2015,1,N,LZ_HOUSTON,LZ,Weekday,54,7970.11,19.79
1/20/2015,2,N,LZ_HOUSTON,LZ,Weekday,54,7833.66,19.47
1/20/2015,3,N,LZ_HOUSTON,LZ,Weekday,55,7769.75,19.44
1/20/2015,4,N,LZ_HOUSTON,LZ,Weekday,55,7806.31,19.46
1/20/2015,5,N,LZ_HOUSTON,LZ,Weekday,54,8048.94,19.66
1/20/2015,6,N,LZ_HOUSTON,LZ,Weekday,53,8742.4,21.12
1/20/2015,7,N,LZ_HOUSTON,LZ,Weekday,51,9716.75,24.51
1/20/2015,8,N,LZ_HOUSTON,LZ,Weekday,53,9964.62,24.33
1/20/2015,9,N,LZ_HOUSTON,LZ,Weekday,55,9832.74,22.54
1/20/2015,10,N,LZ_HOUSTON,LZ,Weekday,57,9787.09,22.47
1/20/2015,11,N,LZ_HOUSTON,LZ,Weekday,60,9782.75,22.56
1/20/2015,12,N,LZ_HOUSTON,LZ,Weekday,63,9757.42,23.31
1/20/2015,13,N,LZ_HOUSTON,LZ,Weekday,67,9738.66,23.27
1/20/2015,14,N,LZ_HOUSTON,LZ,Weekday,68,9797.2,23.84
1/20/2015,15,N,LZ_HOUSTON,LZ,Weekday,69,9815.42,26.01
1/20/2015,16,N,LZ_HOUSTON,LZ,Weekday,70,9829.92,25.64
1/20/2015,17,N,LZ_HOUSTON,LZ,Weekday,66,9829.46,25.46
1/20/2015,18,N,LZ_HOUSTON,LZ,Weekday,63,9814.15,25.04
1/20/2015,19,N,LZ_HOUSTON,LZ,Weekday,60,10208.74,26.84
1/20/2015,20,N,LZ_HOUSTON,LZ,Weekday,59,10164.25,25.02
1/20/2015,21,N,LZ_HOUSTON,LZ,Weekday,59,9958.38,22.95
1/20/2015,22,N,LZ_HOUSTON,LZ,Weekday,58,9540.32,19.56
1/20/2015,23,N,LZ_HOUSTON,LZ,Weekday,57,8899.44,18.27
1/20/2015,24,N,LZ_HOUSTON,LZ,Weekday,56,8264.98,13.54
1/21/2015,1,N,LZ_HOUSTON,LZ,Weekday,55,7846.45,6.29
1/21/2015,2,N,LZ_HOUSTON,LZ,Weekday,55,7648.06,14.61
1/21/2015,3,N,LZ_HOUSTON,LZ,Weekday,56,7529.18,14.96
1/21/2015,4,N,LZ_HOUSTON,LZ,Weekday,56,7514.67,17.08
1/21/2015,5,N,LZ_HOUSTON,LZ,Weekday,56,7722.4,17.98
1/21/2015,6,N,LZ_HOUSTON,LZ,Weekday,56,8373.96,19.79
1/21/2015,7,N,LZ_HOUSTON,LZ,Weekday,55,9325.44,23.05
1/21/2015,8,N,LZ_HOUSTON,LZ,Weekday,56,9630.3,22.56
1/21/2015,9,N,LZ_HOUSTON,LZ,Weekday,57,9603.18,22.03
1/21/2015,10,N,LZ_HOUSTON,LZ,Weekday,58,9728.23,21.95
1/21/2015,11,N,LZ_HOUSTON,LZ,Weekday,59,9874.99,22.29
1/21/2015,12,N,LZ_HOUSTON,LZ,Weekday,60,9852.02,22.36
1/21/2015,13,N,LZ_HOUSTON,LZ,Weekday,60,9824.61,22.32
1/21/2015,14,N,LZ_HOUSTON,LZ,Weekday,61,9818.28,21.8
1/21/2015,15,N,LZ_HOUSTON,LZ,Weekday,61,9734.87,21.39
1/21/2015,16,N,LZ_HOUSTON,LZ,Weekday,61,9639.27,20.72
1/21/2015,17,N,LZ_HOUSTON,LZ,Weekday,61,9627.15,20.76
1/21/2015,18,N,LZ_HOUSTON,LZ,Weekday,61,9895.23,21.25
1/21/2015,19,N,LZ_HOUSTON,LZ,Weekday,60,10254.11,22.03
1/21/2015,20,N,LZ_HOUSTON,LZ,Weekday,60,10201.5,21.62
1/21/2015,21,N,LZ_HOUSTON,LZ,Weekday,59,9968.55,21.78
1/21/2015,22,N,LZ_HOUSTON,LZ,Weekday,59,9527.53,20.71
1/21/2015,23,N,LZ_HOUSTON,LZ,Weekday,58,8932.08,19.85
1/21/2015,24,N,LZ_HOUSTON,LZ,Weekday,58,8350.17,18.23
1/22/2015,1,N,LZ_HOUSTON,LZ,Weekday,57,7941.95,16.01
1/22/2015,2,N,LZ_HOUSTON,LZ,Weekday,56,7775.01,-0.3
1/22/2015,3,N,LZ_HOUSTON,LZ,Weekday,56,7690.89,-0.85
1/22/2015,4,N,LZ_HOUSTON,LZ,Weekday,56,7731.73,4.26
1/22/2015,5,N,LZ_HOUSTON,LZ,Weekday,56,7952.2,16.51
1/22/2015,6,N,LZ_HOUSTON,LZ,Weekday,57,8569.92,18.01
1/22/2015,7,N,LZ_HOUSTON,LZ,Weekday,58,9492.91,25.61
1/22/2015,8,N,LZ_HOUSTON,LZ,Weekday,59,9887.09,21.24
1/22/2015,9,N,LZ_HOUSTON,LZ,Weekday,60,9844.51,21
1/22/2015,10,N,LZ_HOUSTON,LZ,Weekday,61,9992.75,21.71
1/22/2015,11,N,LZ_HOUSTON,LZ,Weekday,58,10245.34,21.89
1/22/2015,12,N,LZ_HOUSTON,LZ,Weekday,55,10472.47,21.65
1/22/2015,13,N,LZ_HOUSTON,LZ,Weekday,53,10671.58,21.66
1/22/2015,14,N,LZ_HOUSTON,LZ,Weekday,51,10928.02,21.93
1/22/2015,15,N,LZ_HOUSTON,LZ,Weekday,50,10963.48,21.89
1/22/2015,16,N,LZ_HOUSTON,LZ,Weekday,49,11085.51,22.33
1/22/2015,17,N,LZ_HOUSTON,LZ,Weekday,48,11396.07,22.96
1/22/2015,18,N,LZ_HOUSTON,LZ,Weekday,47,11781.56,25.11
1/22/2015,19,N,LZ_HOUSTON,LZ,Weekday,46,12050.34,26.89
1/22/2015,20,N,LZ_HOUSTON,LZ,Weekday,46,11963.39,25.93
1/22/2015,21,N,LZ_HOUSTON,LZ,Weekday,46,11690.02,24.87
1/22/2015,22,N,LZ_HOUSTON,LZ,Weekday,46,11182.85,23.23
1/22/2015,23,N,LZ_HOUSTON,LZ,Weekday,46,10488.98,22.38
1/22/2015,24,N,LZ_HOUSTON,LZ,Weekday,46,9901.94,20.74
1/23/2015,1,N,LZ_HOUSTON,LZ,Weekday,45,9546.76,19.42
1/23/2015,2,N,LZ_HOUSTON,LZ,Weekday,45,9421.56,19.56
1/23/2015,3,N,LZ_HOUSTON,LZ,Weekday,45,9337.99,19.5
1/23/2015,4,N,LZ_HOUSTON,LZ,Weekday,44,9429.6,19.44
1/23/2015,5,N,LZ_HOUSTON,LZ,Weekday,44,9755.31,20.04
1/23/2015,6,N,LZ_HOUSTON,LZ,Weekday,44,10536.54,21.99
1/23/2015,7,N,LZ_HOUSTON,LZ,Weekday,44,11530.39,26.56
1/23/2015,8,N,LZ_HOUSTON,LZ,Weekday,44,11890.03,27.2
1/23/2015,9,N,LZ_HOUSTON,LZ,Weekday,44,11853.14,25.33
1/23/2015,10,N,LZ_HOUSTON,LZ,Weekday,44,11977.15,26.13
1/23/2015,11,N,LZ_HOUSTON,LZ,Weekday,44,12070.51,25.93
1/23/2015,12,N,LZ_HOUSTON,LZ,Weekday,44,12074.13,24
1/23/2015,13,N,LZ_HOUSTON,LZ,Weekday,44,12033.92,23.43
1/23/2015,14,N,LZ_HOUSTON,LZ,Weekday,44,12040.93,23.69
1/23/2015,15,N,LZ_HOUSTON,LZ,Weekday,44,11986.57,22.85
1/23/2015,16,N,LZ_HOUSTON,LZ,Weekday,44,11962.79,22.54
1/23/2015,17,N,LZ_HOUSTON,LZ,Weekday,44,11967.92,22.84
1/23/2015,18,N,LZ_HOUSTON,LZ,Weekday,44,12161.57,26.23
1/23/2015,19,N,LZ_HOUSTON,LZ,Weekday,44,12507.82,25.96
1/23/2015,20,N,LZ_HOUSTON,LZ,Weekday,43,12383.65,25.04
1/23/2015,21,N,LZ_HOUSTON,LZ,Weekday,43,12238.18,24.25
1/23/2015,22,N,LZ_HOUSTON,LZ,Weekday,42,11937.68,22.75
1/23/2015,23,N,LZ_HOUSTON,LZ,Weekday,42,11497.89,21.8
1/23/2015,24,N,LZ_HOUSTON,LZ,Weekday,41,11004.57,21.06
1/24/2015,1,N,LZ_HOUSTON,LZ,Weekend,41,10609.03,20.11
1/24/2015,2,N,LZ_HOUSTON,LZ,Weekend,41,10406.16,19.97
1/24/2015,3,N,LZ_HOUSTON,LZ,Weekend,41,10256.09,19.94
1/24/2015,4,N,LZ_HOUSTON,LZ,Weekend,41,10252.64,20.08
1/24/2015,5,N,LZ_HOUSTON,LZ,Weekend,40,10378.26,20.6
1/24/2015,6,N,LZ_HOUSTON,LZ,Weekend,40,10702.72,22.06
1/24/2015,7,N,LZ_HOUSTON,LZ,Weekend,39,11181.83,23.26
1/24/2015,8,N,LZ_HOUSTON,LZ,Weekend,41,11460.33,24.11
1/24/2015,9,N,LZ_HOUSTON,LZ,Weekend,42,11495.48,23.94
1/24/2015,10,N,LZ_HOUSTON,LZ,Weekend,44,11341.15,24.28
1/24/2015,11,N,LZ_HOUSTON,LZ,Weekend,48,10883.83,23.46
1/24/2015,12,N,LZ_HOUSTON,LZ,Weekend,51,10370.8,22.41
1/24/2015,13,N,LZ_HOUSTON,LZ,Weekend,55,9871.22,21.91
1/24/2015,14,N,LZ_HOUSTON,LZ,Weekend,56,9415.12,20
1/24/2015,15,N,LZ_HOUSTON,LZ,Weekend,57,9070.79,19.13
1/24/2015,16,N,LZ_HOUSTON,LZ,Weekend,58,8864.64,18.87
1/24/2015,17,N,LZ_HOUSTON,LZ,Weekend,56,8790.04,18.61
1/24/2015,18,N,LZ_HOUSTON,LZ,Weekend,53,9043.92,19.11
1/24/2015,19,N,LZ_HOUSTON,LZ,Weekend,51,9823.36,20.24
1/24/2015,20,N,LZ_HOUSTON,LZ,Weekend,50,9983.51,20.01
1/24/2015,21,N,LZ_HOUSTON,LZ,Weekend,50,9992.91,19.98
1/24/2015,22,N,LZ_HOUSTON,LZ,Weekend,49,9926.23,20.04
1/24/2015,23,N,LZ_HOUSTON,LZ,Weekend,48,9649.86,19.62
1/24/2015,24,N,LZ_HOUSTON,LZ,Weekend,47,9351.24,18.92
1/25/2015,1,N,LZ_HOUSTON,LZ,Weekend,45,9111.69,17.6
1/25/2015,2,N,LZ_HOUSTON,LZ,Weekend,45,8994.46,17.05
1/25/2015,3,N,LZ_HOUSTON,LZ,Weekend,45,8954.18,17.2
1/25/2015,4,N,LZ_HOUSTON,LZ,Weekend,45,8987.26,17.5
1/25/2015,5,N,LZ_HOUSTON,LZ,Weekend,44,9121.54,18.5
1/25/2015,6,N,LZ_HOUSTON,LZ,Weekend,44,9357.11,18.81
1/25/2015,7,N,LZ_HOUSTON,LZ,Weekend,44,9686,21.06
1/25/2015,8,N,LZ_HOUSTON,LZ,Weekend,45,9845.59,21.14
1/25/2015,9,N,LZ_HOUSTON,LZ,Weekend,47,9898.59,21.29
1/25/2015,10,N,LZ_HOUSTON,LZ,Weekend,49,9721.07,21.06
1/25/2015,11,N,LZ_HOUSTON,LZ,Weekend,54,9385.71,20.59
1/25/2015,12,N,LZ_HOUSTON,LZ,Weekend,58,9080.26,20.22
1/25/2015,13,N,LZ_HOUSTON,LZ,Weekend,63,8850.88,19.78
1/25/2015,14,N,LZ_HOUSTON,LZ,Weekend,64,8678.21,18.5
1/25/2015,15,N,LZ_HOUSTON,LZ,Weekend,64,8543.75,17.7
1/25/2015,16,N,LZ_HOUSTON,LZ,Weekend,65,8465.54,18.67
1/25/2015,17,N,LZ_HOUSTON,LZ,Weekend,63,8481.93,19.26
1/25/2015,18,N,LZ_HOUSTON,LZ,Weekend,61,8766.5,20.63
1/25/2015,19,N,LZ_HOUSTON,LZ,Weekend,58,9512.99,24.37
1/25/2015,20,N,LZ_HOUSTON,LZ,Weekend,57,9661.31,23.59
1/25/2015,21,N,LZ_HOUSTON,LZ,Weekend,56,9593.58,23.48
1/25/2015,22,N,LZ_HOUSTON,LZ,Weekend,55,9353.23,22.61
1/25/2015,23,N,LZ_HOUSTON,LZ,Weekend,53,8901.42,21.55
1/25/2015,24,N,LZ_HOUSTON,LZ,Weekend,52,8429.6,19.77
1/26/2015,1,N,LZ_HOUSTON,LZ,Weekday,51,8133.17,18.95
1/26/2015,2,N,LZ_HOUSTON,LZ,Weekday,50,8025.84,18.56
1/26/2015,3,N,LZ_HOUSTON,LZ,Weekday,50,8045.73,18.72
1/26/2015,4,N,LZ_HOUSTON,LZ,Weekday,49,8193.12,18.91
1/26/2015,5,N,LZ_HOUSTON,LZ,Weekday,48,8595.38,19.97
1/26/2015,6,N,LZ_HOUSTON,LZ,Weekday,47,9539.14,23.53
1/26/2015,7,N,LZ_HOUSTON,LZ,Weekday,46,10698.94,35.69
1/26/2015,8,N,LZ_HOUSTON,LZ,Weekday,47,10953.42,25.04
1/26/2015,9,N,LZ_HOUSTON,LZ,Weekday,48,10691.96,23.9
1/26/2015,10,N,LZ_HOUSTON,LZ,Weekday,50,10484.52,25.63
1/26/2015,11,N,LZ_HOUSTON,LZ,Weekday,53,10302.64,25.52
1/26/2015,12,N,LZ_HOUSTON,LZ,Weekday,56,10108.07,22.54
1/26/2015,13,N,LZ_HOUSTON,LZ,Weekday,60,9916.97,21.6
1/26/2015,14,N,LZ_HOUSTON,LZ,Weekday,61,9807.58,21.24
1/26/2015,15,N,LZ_HOUSTON,LZ,Weekday,62,9677.78,20.77
1/26/2015,16,N,LZ_HOUSTON,LZ,Weekday,63,9581.13,20.74
1/26/2015,17,N,LZ_HOUSTON,LZ,Weekday,61,9538.98,20.77
1/26/2015,18,N,LZ_HOUSTON,LZ,Weekday,59,9708.45,21.19
1/26/2015,19,N,LZ_HOUSTON,LZ,Weekday,56,10300.31,23.82
1/26/2015,20,N,LZ_HOUSTON,LZ,Weekday,56,10323.64,23.98
1/26/2015,21,N,LZ_HOUSTON,LZ,Weekday,56,10177.09,22.18
1/26/2015,22,N,LZ_HOUSTON,LZ,Weekday,56,9806.04,21.17
1/26/2015,23,N,LZ_HOUSTON,LZ,Weekday,55,9190.35,19.18
1/26/2015,24,N,LZ_HOUSTON,LZ,Weekday,54,8620.18,17.95
1/27/2015,1,N,LZ_HOUSTON,LZ,Weekday,53,8241.21,17.36
1/27/2015,2,N,LZ_HOUSTON,LZ,Weekday,53,8075.95,17.12
1/27/2015,3,N,LZ_HOUSTON,LZ,Weekday,53,8032.81,17.33
1/27/2015,4,N,LZ_HOUSTON,LZ,Weekday,53,8140.97,18.43
1/27/2015,5,N,LZ_HOUSTON,LZ,Weekday,53,8507.48,19.58
1/27/2015,6,N,LZ_HOUSTON,LZ,Weekday,52,9355.95,22.54
1/27/2015,7,N,LZ_HOUSTON,LZ,Weekday,52,10459.82,26.58
1/27/2015,8,N,LZ_HOUSTON,LZ,Weekday,53,10669.6,31.93
1/27/2015,9,N,LZ_HOUSTON,LZ,Weekday,54,10363.55,23.01
1/27/2015,10,N,LZ_HOUSTON,LZ,Weekday,55,10132.73,22.34
1/27/2015,11,N,LZ_HOUSTON,LZ,Weekday,60,9985.11,21.6
1/27/2015,12,N,LZ_HOUSTON,LZ,Weekday,64,9873.75,21.21
1/27/2015,13,N,LZ_HOUSTON,LZ,Weekday,69,9800.6,20.95
1/27/2015,14,N,LZ_HOUSTON,LZ,Weekday,69,9861.93,20.97
1/27/2015,15,N,LZ_HOUSTON,LZ,Weekday,70,9925.82,21.61
1/27/2015,16,N,LZ_HOUSTON,LZ,Weekday,71,9972.81,22.01
1/27/2015,17,N,LZ_HOUSTON,LZ,Weekday,67,9973.15,22.19
1/27/2015,18,N,LZ_HOUSTON,LZ,Weekday,64,9945.85,22.13
1/27/2015,19,N,LZ_HOUSTON,LZ,Weekday,60,10259.91,23.12
1/27/2015,20,N,LZ_HOUSTON,LZ,Weekday,59,10179.56,22.4
1/27/2015,21,N,LZ_HOUSTON,LZ,Weekday,59,9905.09,20.92
1/27/2015,22,N,LZ_HOUSTON,LZ,Weekday,59,9471.05,19.67
1/27/2015,23,N,LZ_HOUSTON,LZ,Weekday,58,8866.4,19.81
1/27/2015,24,N,LZ_HOUSTON,LZ,Weekday,57,8285.78,17.12
1/28/2015,1,N,LZ_HOUSTON,LZ,Weekday,56,7917.35,12.6
1/28/2015,2,N,LZ_HOUSTON,LZ,Weekday,56,7782.91,16.76
1/28/2015,3,N,LZ_HOUSTON,LZ,Weekday,56,7743.65,12.11
1/28/2015,4,N,LZ_HOUSTON,LZ,Weekday,56,7827.06,16.7
1/28/2015,5,N,LZ_HOUSTON,LZ,Weekday,55,8151.45,17.53
1/28/2015,6,N,LZ_HOUSTON,LZ,Weekday,54,8938.65,19.97
1/28/2015,7,N,LZ_HOUSTON,LZ,Weekday,53,10028.63,99.07
1/28/2015,8,N,LZ_HOUSTON,LZ,Weekday,56,10229.85,19.75
1/28/2015,9,N,LZ_HOUSTON,LZ,Weekday,58,10093.49,19.44
1/28/2015,10,N,LZ_HOUSTON,LZ,Weekday,60,9974.34,20.15
1/28/2015,11,N,LZ_HOUSTON,LZ,Weekday,64,9916.48,20.36
1/28/2015,12,N,LZ_HOUSTON,LZ,Weekday,67,9924.79,20.36
